experiment_name,mean_fit_time,mean_score_time,mean_test_score,param_alpha,param_colsample_bytree,param_lambda,param_max_depth,param_min_child_weight,param_subsample,params,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,std_fit_time,std_score_time,std_test_score
grid search,10.667375659942627,0.05128216743469238,0.6413951272436262,0.5,0.75,0.5,8,5,0.625,"{'alpha': 0.5, 'colsample_bytree': 0.75, 'lambda': 0.5, 'max_depth': 8, 'min_child_weight': 5, 'subsample': 0.625}",271,0.6924687189604957,0.6154498441227756,0.6032270012613848,0.6568772294664813,0.6389528424069939,0.03619846509983212,0.0006634328277794051,0.031572569019770944
grid search,9.885179090499879,0.051671743392944336,0.644686816780786,0.5,0.75,0.5,8,5,0.75,"{'alpha': 0.5, 'colsample_bytree': 0.75, 'lambda': 0.5, 'max_depth': 8, 'min_child_weight': 5, 'subsample': 0.75}",172,0.6990933750968885,0.6301896054850672,0.6006097986756069,0.6424001784600634,0.6511411261863043,0.07695103710746515,0.001377589424475303,0.03212448621507408
grid search,9.128126621246338,0.052068042755126956,0.6409582145263926,0.5,0.75,0.5,8,5,0.875,"{'alpha': 0.5, 'colsample_bytree': 0.75, 'lambda': 0.5, 'max_depth': 8, 'min_child_weight': 5, 'subsample': 0.875}",289,0.7040859239604031,0.6221471100476825,0.594518602025524,0.6314659365846604,0.6525735000136927,0.08112044754216743,0.000374657373056576,0.036662299864572666
grid search,10.518586587905883,0.049945735931396486,0.6500396726469464,0.5,0.75,0.5,8,8,0.625,"{'alpha': 0.5, 'colsample_bytree': 0.75, 'lambda': 0.5, 'max_depth': 8, 'min_child_weight': 8, 'subsample': 0.625}",37,0.7039603058969266,0.6456818148658303,0.584975689592041,0.6721992597207479,0.6433812931591859,0.08455533338220383,0.001684068728718299,0.03923041886641725
grid search,9.629349088668823,0.04947161674499512,0.6458796467582955,0.5,0.75,0.5,8,8,0.75,"{'alpha': 0.5, 'colsample_bytree': 0.75, 'lambda': 0.5, 'max_depth': 8, 'min_child_weight': 8, 'subsample': 0.75}",136,0.6949413863310063,0.6346672437566918,0.5827127639973063,0.6752130168263457,0.6418638228801271,0.06437248295714888,0.0005058492331694645,0.03846921051875402
grid search,8.86427607536316,0.04985265731811524,0.6486057419644009,0.5,0.75,0.5,8,8,0.875,"{'alpha': 0.5, 'colsample_bytree': 0.75, 'lambda': 0.5, 'max_depth': 8, 'min_child_weight': 8, 'subsample': 0.875}",73,0.709119206221434,0.6342065551933349,0.5867189848087284,0.6742193094012757,0.6387646541972314,0.10196357299304624,0.0007673086645091168,0.04111468957096699
grid search,3.476416492462158,0.016314363479614256,0.6042184312490069,0.5,0.75,0.75,2,2,0.625,"{'alpha': 0.5, 'colsample_bytree': 0.75, 'lambda': 0.75, 'max_depth': 2, 'min_child_weight': 2, 'subsample': 0.625}",514,0.6685399671346586,0.6033538778798955,0.5000719121138346,0.6343746128712604,0.6147517862453853,0.01529562842845965,0.000358846831345375,0.05657711858464355
grid search,3.272619104385376,0.01676068305969238,0.5996702151740487,0.5,0.75,0.75,2,2,0.75,"{'alpha': 0.5, 'colsample_bytree': 0.75, 'lambda': 0.75, 'max_depth': 2, 'min_child_weight': 2, 'subsample': 0.75}",622,0.6604471266996645,0.5985720563149117,0.49003247092991087,0.6389005312744571,0.6103988906512996,0.03417479542650903,0.0006220751957515965,0.05893996279138551
grid search,3.029401111602783,0.016905927658081056,0.6023157281501901,0.5,0.75,0.75,2,2,0.875,"{'alpha': 0.5, 'colsample_bytree': 0.75, 'lambda': 0.75, 'max_depth': 2, 'min_child_weight': 2, 'subsample': 0.875}",568,0.6663378049360076,0.6134231420882948,0.48427643894265393,0.6371613529267395,0.6103799018572547,0.014026672156504513,0.00020673949049505107,0.062345365859264416
grid search,3.482470750808716,0.01645216941833496,0.6037110084910629,0.5,0.75,0.75,2,5,0.625,"{'alpha': 0.5, 'colsample_bytree': 0.75, 'lambda': 0.75, 'max_depth': 2, 'min_child_weight': 5, 'subsample': 0.625}",523,0.667962190985018,0.6057553462004219,0.49552061249657586,0.6302739437813696,0.6190429489919287,0.0161502549335594,0.0005942309118821765,0.05792790948194912
grid search,3.258684587478638,0.016707992553710936,0.6026617213170621,0.5,0.75,0.75,2,5,0.75,"{'alpha': 0.5, 'colsample_bytree': 0.75, 'lambda': 0.75, 'max_depth': 2, 'min_child_weight': 5, 'subsample': 0.75}",559,0.6737564508072689,0.6006420723342889,0.48868006765621574,0.6406747755708867,0.60955524021665,0.009699986014284656,0.0003194035108987979,0.06251858893334623
grid search,3.061230182647705,0.016689014434814454,0.5999498381608983,0.5,0.75,0.75,2,5,0.875,"{'alpha': 0.5, 'colsample_bytree': 0.75, 'lambda': 0.75, 'max_depth': 2, 'min_child_weight': 5, 'subsample': 0.875}",613,0.6751125792009984,0.6085237617321575,0.4728575797155278,0.6327306890101894,0.6105245811456183,0.013081961973661613,0.0004103809017570448,0.06791435979880565
grid search,3.4822991847991944,0.01642642021179199,0.6036242624965612,0.5,0.75,0.75,2,8,0.625,"{'alpha': 0.5, 'colsample_bytree': 0.75, 'lambda': 0.75, 'max_depth': 2, 'min_child_weight': 8, 'subsample': 0.625}",541,0.6725481709661605,0.6013803886232948,0.48996697919187815,0.6322488226485359,0.6219769510529364,0.01664422201844019,0.0004798069881709554,0.061367262930698045
grid search,3.2664058208465576,0.016543817520141602,0.6000409225778502,0.5,0.75,0.75,2,8,0.75,"{'alpha': 0.5, 'colsample_bytree': 0.75, 'lambda': 0.75, 'max_depth': 2, 'min_child_weight': 8, 'subsample': 0.75}",604,0.670940556463099,0.6018090054943765,0.4821274894848451,0.6341775994514922,0.6111499619954381,0.019212238766294742,0.00020844566454719847,0.06359588881491884
grid search,3.040116548538208,0.01683182716369629,0.601060066573234,0.5,0.75,0.75,2,8,0.875,"{'alpha': 0.5, 'colsample_bytree': 0.75, 'lambda': 0.75, 'max_depth': 2, 'min_child_weight': 8, 'subsample': 0.875}",586,0.6780346267763886,0.6135670528693069,0.4862546532732692,0.6284901353140316,0.5989538646331733,0.00841894643016177,0.0006078828565900266,0.0632750113479123
grid search,6.987353277206421,0.03460326194763184,0.6397045681639065,0.5,0.75,0.75,5,2,0.625,"{'alpha': 0.5, 'colsample_bytree': 0.75, 'lambda': 0.75, 'max_depth': 5, 'min_child_weight': 2, 'subsample': 0.625}",307,0.6995728002489382,0.6321475987788516,0.5889408988985141,0.6262919551293878,0.651569587763841,0.04846952362917104,0.0003379316580131145,0.03616335160098021
grid search,6.440350484848023,0.033979368209838864,0.6438581850514107,0.5,0.75,0.75,5,2,0.75,"{'alpha': 0.5, 'colsample_bytree': 0.75, 'lambda': 0.75, 'max_depth': 5, 'min_child_weight': 2, 'subsample': 0.75}",208,0.7105223616172663,0.6372146661987771,0.5838535839315271,0.6338170552733902,0.6538832582360925,0.03587346874797453,0.0009624860461621351,0.04071885881279702
grid search,5.895675945281982,0.034169673919677734,0.6337632340959738,0.5,0.75,0.75,5,2,0.875,"{'alpha': 0.5, 'colsample_bytree': 0.75, 'lambda': 0.75, 'max_depth': 5, 'min_child_weight': 2, 'subsample': 0.875}",370,0.6980488376162233,0.6255846099167683,0.5838426249553942,0.6120647851817863,0.6492753128096969,0.03531187584216318,0.0006664191918586281,0.038478677736367865
grid search,6.870875883102417,0.03275113105773926,0.6421124143342245,0.5,0.75,0.75,5,5,0.625,"{'alpha': 0.5, 'colsample_bytree': 0.75, 'lambda': 0.75, 'max_depth': 5, 'min_child_weight': 5, 'subsample': 0.625}",253,0.6944402065918422,0.6398649838232655,0.5800783745217315,0.6408508920984066,0.6553276146358771,0.011972195457035869,0.0001892116881954138,0.03679049833660919
grid search,6.358191251754761,0.033317279815673825,0.6473504552842816,0.5,0.75,0.75,5,5,0.75,"{'alpha': 0.5, 'colsample_bytree': 0.75, 'lambda': 0.75, 'max_depth': 5, 'min_child_weight': 5, 'subsample': 0.75}",91,0.7018573413027576,0.6432324657943886,0.5842956197203146,0.6565747723304953,0.650792077273452,0.036315160816578214,0.0009270097411643645,0.0375787267899122
grid search,5.862212467193603,0.03298454284667969,0.6462759398972804,0.5,0.75,0.75,5,5,0.875,"{'alpha': 0.5, 'colsample_bytree': 0.75, 'lambda': 0.75, 'max_depth': 5, 'min_child_weight': 5, 'subsample': 0.875}",109,0.7135302866579005,0.6494943921099514,0.5727984543834126,0.6335938002614381,0.6619627660736992,0.028534356947964367,0.0007085896821216437,0.04547385985709992
grid search,6.819643354415893,0.03192944526672363,0.6507893125390977,0.5,0.75,0.75,5,8,0.625,"{'alpha': 0.5, 'colsample_bytree': 0.75, 'lambda': 0.75, 'max_depth': 5, 'min_child_weight': 8, 'subsample': 0.625}",28,0.6982498237252448,0.6632342557559636,0.5672364266267855,0.667643856737704,0.6575821998497908,0.04690676341223233,0.00022173017070959946,0.04408782248230414
grid search,6.252453994750977,0.03170509338378906,0.6520360521287631,0.5,0.75,0.75,5,8,0.75,"{'alpha': 0.5, 'colsample_bytree': 0.75, 'lambda': 0.75, 'max_depth': 5, 'min_child_weight': 8, 'subsample': 0.75}",10,0.7142333132132671,0.6382725759635919,0.5710395824188254,0.6789758627926021,0.6576589262555289,0.037235432781741545,0.0005142189982336346,0.04769849217760454
grid search,5.767420101165771,0.03418850898742676,0.6454582429052682,0.5,0.75,0.75,5,8,0.875,"{'alpha': 0.5, 'colsample_bytree': 0.75, 'lambda': 0.75, 'max_depth': 5, 'min_child_weight': 8, 'subsample': 0.875}",145,0.7033758292179408,0.6394312015771728,0.5688399910691934,0.6562683692182811,0.6593758234437527,0.03138844062389498,0.00473425068467909,0.04375314028688944
grid search,11.118202924728394,0.05469827651977539,0.6165645522900254,0.5,0.75,0.75,8,2,0.625,"{'alpha': 0.5, 'colsample_bytree': 0.75, 'lambda': 0.75, 'max_depth': 8, 'min_child_weight': 2, 'subsample': 0.625}",478,0.6630448960870773,0.6061460358710964,0.600677015700136,0.6039283236012394,0.6090264901905782,0.06720276045071687,0.0011351232331708154,0.023400334691833485
grid search,10.369045734405518,0.05520997047424316,0.6294311306079845,0.5,0.75,0.75,8,2,0.75,"{'alpha': 0.5, 'colsample_bytree': 0.75, 'lambda': 0.75, 'max_depth': 8, 'min_child_weight': 2, 'subsample': 0.75}",433,0.6892579004979316,0.612956927271127,0.5882651008012714,0.6382126448160615,0.6184630796535304,0.07640386840183686,0.0007482979042809999,0.03389010744929014
grid search,9.730613088607788,0.05758624076843262,0.6307616628978978,0.5,0.75,0.75,8,2,0.875,"{'alpha': 0.5, 'colsample_bytree': 0.75, 'lambda': 0.75, 'max_depth': 8, 'min_child_weight': 2, 'subsample': 0.875}",424,0.6833108158009347,0.6144769275964425,0.6121432477218629,0.6046337598672671,0.6392435635029821,0.03416219603992899,0.0007003329663290776,0.02873277366696432
grid search,10.695001411437989,0.051132583618164064,0.6413951272436262,0.5,0.75,0.75,8,5,0.625,"{'alpha': 0.5, 'colsample_bytree': 0.75, 'lambda': 0.75, 'max_depth': 8, 'min_child_weight': 5, 'subsample': 0.625}",271,0.6924687189604957,0.6154498441227756,0.6032270012613848,0.6568772294664813,0.6389528424069939,0.05753413893078787,0.0007275488260703314,0.031572569019770944
grid search,9.905031681060791,0.05136127471923828,0.644686816780786,0.5,0.75,0.75,8,5,0.75,"{'alpha': 0.5, 'colsample_bytree': 0.75, 'lambda': 0.75, 'max_depth': 8, 'min_child_weight': 5, 'subsample': 0.75}",172,0.6990933750968885,0.6301896054850672,0.6006097986756069,0.6424001784600634,0.6511411261863043,0.06357352767799822,0.0008272219946472279,0.03212448621507408
grid search,9.138489151000977,0.05232362747192383,0.6409582145263926,0.5,0.75,0.75,8,5,0.875,"{'alpha': 0.5, 'colsample_bytree': 0.75, 'lambda': 0.75, 'max_depth': 8, 'min_child_weight': 5, 'subsample': 0.875}",289,0.7040859239604031,0.6221471100476825,0.594518602025524,0.6314659365846604,0.6525735000136927,0.06771990108803339,0.0012141837190230917,0.036662299864572666
grid search,10.478395700454712,0.04924993515014649,0.6500396726469464,0.5,0.75,0.75,8,8,0.625,"{'alpha': 0.5, 'colsample_bytree': 0.75, 'lambda': 0.75, 'max_depth': 8, 'min_child_weight': 8, 'subsample': 0.625}",37,0.7039603058969266,0.6456818148658303,0.584975689592041,0.6721992597207479,0.6433812931591859,0.06966802636632036,0.001075684012233778,0.03923041886641725
grid search,9.641493940353394,0.049983882904052736,0.6458796467582955,0.5,0.75,0.75,8,8,0.75,"{'alpha': 0.5, 'colsample_bytree': 0.75, 'lambda': 0.75, 'max_depth': 8, 'min_child_weight': 8, 'subsample': 0.75}",136,0.6949413863310063,0.6346672437566918,0.5827127639973063,0.6752130168263457,0.6418638228801271,0.07227780835872817,0.00129181913980067,0.03846921051875402
grid search,8.862104272842407,0.049356269836425784,0.6486057419644009,0.5,0.75,0.75,8,8,0.875,"{'alpha': 0.5, 'colsample_bytree': 0.75, 'lambda': 0.75, 'max_depth': 8, 'min_child_weight': 8, 'subsample': 0.875}",73,0.709119206221434,0.6342065551933349,0.5867189848087284,0.6742193094012757,0.6387646541972314,0.08162038504932484,0.0003073999225066888,0.04111468957096699
grid search,3.7909441947937013,0.01615595817565918,0.6060908397828493,0.5,0.875,0.25,2,2,0.625,"{'alpha': 0.5, 'colsample_bytree': 0.875, 'lambda': 0.25, 'max_depth': 2, 'min_child_weight': 2, 'subsample': 0.625}",487,0.6816109682469065,0.6095987392674487,0.497290476934497,0.6324728550542134,0.6094811594111809,0.0176974474468582,0.0004840311258199047,0.060432804195925914
grid search,3.5179265975952148,0.016785240173339842,0.5987218343095566,0.5,0.875,0.25,2,2,0.75,"{'alpha': 0.5, 'colsample_bytree': 0.875, 'lambda': 0.25, 'max_depth': 2, 'min_child_weight': 2, 'subsample': 0.75}",640,0.6679508049748072,0.6011998784197841,0.49547518570672455,0.6252843200711633,0.6036989823753045,0.019550307321309177,0.0004336510746358881,0.056901668134428145
grid search,3.2875200748443603,0.016826391220092773,0.6043290901968016,0.5,0.875,0.25,2,2,0.875,"{'alpha': 0.5, 'colsample_bytree': 0.875, 'lambda': 0.25, 'max_depth': 2, 'min_child_weight': 2, 'subsample': 0.875}",505,0.6830676774572957,0.6122330982411412,0.4935220476472938,0.6302654210532925,0.6025572065849845,0.009923417911014655,0.00047253501391312554,0.061993986765400154
grid search,3.799524354934692,0.01644868850708008,0.6052735102005242,0.5,0.875,0.25,2,5,0.625,"{'alpha': 0.5, 'colsample_bytree': 0.875, 'lambda': 0.25, 'max_depth': 2, 'min_child_weight': 5, 'subsample': 0.625}",496,0.68493995345838,0.6070110078934562,0.48422447807626623,0.6330643640531021,0.6171277475214165,0.022692308857416455,0.0006909466414380424,0.0662049601738799
grid search,3.524625301361084,0.016913700103759765,0.6034663664217904,0.5,0.875,0.25,2,5,0.75,"{'alpha': 0.5, 'colsample_bytree': 0.875, 'lambda': 0.25, 'max_depth': 2, 'min_child_weight': 5, 'subsample': 0.75}",550,0.6827014223713377,0.6097772007069158,0.4934427626151269,0.6260984969114417,0.6053119495041301,0.01520489002247471,0.0002714617818090659,0.06154483507610089
grid search,3.265345907211304,0.017211484909057616,0.6012576478940784,0.5,0.875,0.25,2,5,0.875,"{'alpha': 0.5, 'colsample_bytree': 0.875, 'lambda': 0.25, 'max_depth': 2, 'min_child_weight': 5, 'subsample': 0.875}",577,0.6964816116177881,0.6005110430470245,0.4849339373159246,0.6308986760626274,0.5934629714270274,0.005813854615437404,0.000854208877442219,0.06861299273583221
grid search,3.766132688522339,0.016558313369750978,0.6007329783707179,0.5,0.875,0.25,2,8,0.625,"{'alpha': 0.5, 'colsample_bytree': 0.875, 'lambda': 0.25, 'max_depth': 2, 'min_child_weight': 8, 'subsample': 0.625}",595,0.6792779283998149,0.6113371105712522,0.47904708356058734,0.6207691661946368,0.6132336031272987,0.01110163011296002,0.000699339536491362,0.06579806719404775
grid search,3.5373809337615967,0.017566728591918945,0.5992008724071995,0.5,0.875,0.25,2,8,0.75,"{'alpha': 0.5, 'colsample_bytree': 0.875, 'lambda': 0.25, 'max_depth': 2, 'min_child_weight': 8, 'subsample': 0.75}",631,0.677499195450142,0.6052403932783312,0.48742625417640517,0.6235611384569086,0.6022773806742105,0.007118316454124826,0.0018563661808816913,0.06207021177579345
grid search,3.270792245864868,0.017011642456054688,0.6036456357659257,0.5,0.875,0.25,2,8,0.875,"{'alpha': 0.5, 'colsample_bytree': 0.875, 'lambda': 0.25, 'max_depth': 2, 'min_child_weight': 8, 'subsample': 0.875}",532,0.6933682227025033,0.6129710212880762,0.480503364511244,0.6272244609119175,0.6041611094158872,0.013637075256958812,0.0003320146630045535,0.06907582949171025
grid search,7.787814617156982,0.03428945541381836,0.6438309828896559,0.5,0.875,0.25,5,2,0.625,"{'alpha': 0.5, 'colsample_bytree': 0.875, 'lambda': 0.25, 'max_depth': 5, 'min_child_weight': 2, 'subsample': 0.625}",217,0.6947896244830924,0.6466737895761926,0.6050885766700531,0.6179117234243833,0.6546912002945577,0.07887105884769807,0.00109727482512508,0.03129086472406895
grid search,7.141868829727173,0.03417458534240723,0.6436799684557235,0.5,0.875,0.25,5,2,0.75,"{'alpha': 0.5, 'colsample_bytree': 0.875, 'lambda': 0.25, 'max_depth': 5, 'min_child_weight': 2, 'subsample': 0.75}",226,0.7225331673407734,0.6214122412976153,0.6055857290634813,0.6159327211328154,0.6529359834439317,0.03103943721650918,0.0007658734025589989,0.04247454124420231
grid search,6.595615386962891,0.034122037887573245,0.6368606634585643,0.5,0.875,0.25,5,2,0.875,"{'alpha': 0.5, 'colsample_bytree': 0.875, 'lambda': 0.25, 'max_depth': 5, 'min_child_weight': 2, 'subsample': 0.875}",343,0.701576731296048,0.6367127995716779,0.5681540592036392,0.6317144209736996,0.6461453062477567,0.06406785944736518,0.00081014872298581,0.04247699888587627
grid search,7.647129249572754,0.03269939422607422,0.6443513486485655,0.5,0.875,0.25,5,5,0.625,"{'alpha': 0.5, 'colsample_bytree': 0.875, 'lambda': 0.25, 'max_depth': 5, 'min_child_weight': 5, 'subsample': 0.625}",199,0.6839231982703402,0.6351296073150766,0.5782539815685359,0.6587349068103284,0.665715049278546,0.035656072086948515,0.00018472073298641224,0.03655989108469157
grid search,7.057217359542847,0.03316483497619629,0.6470886802559251,0.5,0.875,0.25,5,5,0.75,"{'alpha': 0.5, 'colsample_bytree': 0.875, 'lambda': 0.25, 'max_depth': 5, 'min_child_weight': 5, 'subsample': 0.75}",100,0.6989072401637832,0.6308072294410401,0.5826200746976848,0.6621741875347312,0.660934669442386,0.038126582490423874,0.0005748564266934434,0.038796221054624054
grid search,6.482228755950928,0.032915496826171876,0.648525974279339,0.5,0.875,0.25,5,5,0.875,"{'alpha': 0.5, 'colsample_bytree': 0.875, 'lambda': 0.25, 'max_depth': 5, 'min_child_weight': 5, 'subsample': 0.875}",82,0.7234348896999727,0.6365665441882946,0.5721998224877654,0.6401371337919135,0.6702914812287488,0.031705276092192265,0.000560605334204361,0.04924259327532792
grid search,7.61418776512146,0.03171463012695312,0.6448911892930811,0.5,0.875,0.25,5,8,0.625,"{'alpha': 0.5, 'colsample_bytree': 0.875, 'lambda': 0.25, 'max_depth': 5, 'min_child_weight': 8, 'subsample': 0.625}",163,0.696264144243808,0.6415111929884173,0.5866830906717357,0.6527387018189332,0.6472588167425111,0.06382616208947575,0.0008310975164135353,0.03494560554085141
grid search,7.025192070007324,0.031212711334228517,0.6486466742315521,0.5,0.875,0.25,5,8,0.75,"{'alpha': 0.5, 'colsample_bytree': 0.875, 'lambda': 0.25, 'max_depth': 5, 'min_child_weight': 8, 'subsample': 0.75}",64,0.7115127747737378,0.6317047823577899,0.5688216896962576,0.6727512363577867,0.6584428879721886,0.06886753634218194,0.0006575645027406849,0.047514625480271216
grid search,6.408268928527832,0.03218474388122559,0.6488402453066741,0.5,0.875,0.25,5,8,0.875,"{'alpha': 0.5, 'colsample_bytree': 0.875, 'lambda': 0.25, 'max_depth': 5, 'min_child_weight': 8, 'subsample': 0.875}",55,0.7183696550249604,0.6406994398976367,0.5695742724458649,0.6600016923299497,0.6555561668349588,0.03460632734014982,0.0003772162166289922,0.04765162638080498
grid search,12.462222051620483,0.05515508651733399,0.627112917888222,0.5,0.875,0.25,8,2,0.625,"{'alpha': 0.5, 'colsample_bytree': 0.875, 'lambda': 0.25, 'max_depth': 8, 'min_child_weight': 2, 'subsample': 0.625}",451,0.6788218059604179,0.6052510725363436,0.6007790351311924,0.6013319992296603,0.6493806765834959,0.07006597495611082,0.0010487510039832208,0.031640896362472505
grid search,11.618977689743042,0.05579376220703125,0.6351048566342098,0.5,0.875,0.25,8,2,0.75,"{'alpha': 0.5, 'colsample_bytree': 0.875, 'lambda': 0.25, 'max_depth': 8, 'min_child_weight': 2, 'subsample': 0.75}",361,0.707358682686587,0.6039601564080476,0.603221733800055,0.6023101224551093,0.6586735878212502,0.02757379372376988,0.000887521376421263,0.04204312293987526
grid search,10.792127561569213,0.058267641067504886,0.6312358224641963,0.5,0.875,0.25,8,2,0.875,"{'alpha': 0.5, 'colsample_bytree': 0.875, 'lambda': 0.25, 'max_depth': 8, 'min_child_weight': 2, 'subsample': 0.875}",415,0.6984256715404494,0.6275733104877126,0.6025949001806037,0.6028344532586418,0.6247507768535743,0.04981181858579694,0.0015032216229957898,0.03520478896810608
grid search,12.057091856002808,0.050653600692749025,0.641060086667541,0.5,0.875,0.25,8,5,0.625,"{'alpha': 0.5, 'colsample_bytree': 0.875, 'lambda': 0.25, 'max_depth': 8, 'min_child_weight': 5, 'subsample': 0.625}",280,0.6961856809333271,0.6268909749201734,0.594594684437505,0.6424891666340706,0.6451399264126293,0.06675392854763525,0.0009669011386540862,0.03291600169267476
grid search,11.06758165359497,0.05086946487426758,0.6330158398311148,0.5,0.875,0.25,8,5,0.75,"{'alpha': 0.5, 'colsample_bytree': 0.875, 'lambda': 0.25, 'max_depth': 8, 'min_child_weight': 5, 'subsample': 0.75}",388,0.6953665282040999,0.6220473531658581,0.5790501163010814,0.6213139902781843,0.6473012112063503,0.07450282739361712,0.0005044618931850705,0.03810832054740496
grid search,10.271248865127564,0.05205230712890625,0.6315452614392306,0.5,0.875,0.25,8,5,0.875,"{'alpha': 0.5, 'colsample_bytree': 0.875, 'lambda': 0.25, 'max_depth': 8, 'min_child_weight': 5, 'subsample': 0.875}",406,0.685726346599645,0.6317391812951874,0.5890457186878257,0.6009819119674518,0.6502331486460433,0.07984588261231917,0.001176797989533733,0.03471366931725237
grid search,11.806620168685914,0.0493220329284668,0.6417237171650194,0.5,0.875,0.25,8,8,0.625,"{'alpha': 0.5, 'colsample_bytree': 0.875, 'lambda': 0.25, 'max_depth': 8, 'min_child_weight': 8, 'subsample': 0.625}",262,0.6915830623966148,0.6415331458033378,0.5836936767203654,0.6518147268463037,0.6399939740584749,0.05688588085894106,0.001183972352855902,0.03452041919206051
grid search,10.846576166152953,0.05132765769958496,0.6405280136772886,0.5,0.875,0.25,8,8,0.75,"{'alpha': 0.5, 'colsample_bytree': 0.875, 'lambda': 0.25, 'max_depth': 8, 'min_child_weight': 8, 'subsample': 0.75}",298,0.6893998519210199,0.6338274945286324,0.5726214010479828,0.6629179639789786,0.6438733569098292,0.08536699221902845,0.004506677355842228,0.0388771469241898
grid search,9.918543386459351,0.04946985244750977,0.6461770989306206,0.5,0.875,0.25,8,8,0.875,"{'alpha': 0.5, 'colsample_bytree': 0.875, 'lambda': 0.25, 'max_depth': 8, 'min_child_weight': 8, 'subsample': 0.875}",127,0.7063670982441836,0.6318653212732408,0.5887284723484925,0.6759750299713501,0.6279495728158362,0.06899016782878221,0.0007485958198794483,0.040861148040227675
grid search,3.790697717666626,0.01615481376647949,0.6060908397828493,0.5,0.875,0.5,2,2,0.625,"{'alpha': 0.5, 'colsample_bytree': 0.875, 'lambda': 0.5, 'max_depth': 2, 'min_child_weight': 2, 'subsample': 0.625}",487,0.6816109682469065,0.6095987392674487,0.497290476934497,0.6324728550542134,0.6094811594111809,0.012343684021638962,0.0006881623666662746,0.060432804195925914
grid search,3.539199686050415,0.016967391967773436,0.5987218343095566,0.5,0.875,0.5,2,2,0.75,"{'alpha': 0.5, 'colsample_bytree': 0.875, 'lambda': 0.5, 'max_depth': 2, 'min_child_weight': 2, 'subsample': 0.75}",640,0.6679508049748072,0.6011998784197841,0.49547518570672455,0.6252843200711633,0.6036989823753045,0.007222395729154115,0.0005466026919805698,0.056901668134428145
grid search,3.309260368347168,0.01687512397766113,0.6043290901968016,0.5,0.875,0.5,2,2,0.875,"{'alpha': 0.5, 'colsample_bytree': 0.875, 'lambda': 0.5, 'max_depth': 2, 'min_child_weight': 2, 'subsample': 0.875}",505,0.6830676774572957,0.6122330982411412,0.4935220476472938,0.6302654210532925,0.6025572065849845,0.03380312692570116,0.0006214359770220946,0.061993986765400154
grid search,3.7945440769195558,0.016251564025878906,0.6052735102005242,0.5,0.875,0.5,2,5,0.625,"{'alpha': 0.5, 'colsample_bytree': 0.875, 'lambda': 0.5, 'max_depth': 2, 'min_child_weight': 5, 'subsample': 0.625}",496,0.68493995345838,0.6070110078934562,0.48422447807626623,0.6330643640531021,0.6171277475214165,0.009800906002004084,0.0005639719599771809,0.0662049601738799
grid search,3.5300377368927003,0.01674685478210449,0.6034663664217904,0.5,0.875,0.5,2,5,0.75,"{'alpha': 0.5, 'colsample_bytree': 0.875, 'lambda': 0.5, 'max_depth': 2, 'min_child_weight': 5, 'subsample': 0.75}",550,0.6827014223713377,0.6097772007069158,0.4934427626151269,0.6260984969114417,0.6053119495041301,0.009633294188136111,0.0002791369698281594,0.06154483507610089
grid search,3.3152108192443848,0.017197847366333008,0.6012576478940784,0.5,0.875,0.5,2,5,0.875,"{'alpha': 0.5, 'colsample_bytree': 0.875, 'lambda': 0.5, 'max_depth': 2, 'min_child_weight': 5, 'subsample': 0.875}",577,0.6964816116177881,0.6005110430470245,0.4849339373159246,0.6308986760626274,0.5934629714270274,0.04928128168829858,0.00037678593881055044,0.06861299273583221
grid search,3.798778009414673,0.01652970314025879,0.6007329783707179,0.5,0.875,0.5,2,8,0.625,"{'alpha': 0.5, 'colsample_bytree': 0.875, 'lambda': 0.5, 'max_depth': 2, 'min_child_weight': 8, 'subsample': 0.625}",595,0.6792779283998149,0.6113371105712522,0.47904708356058734,0.6207691661946368,0.6132336031272987,0.01546792580267225,0.000494380171078949,0.06579806719404775
grid search,3.5323777198791504,0.016606950759887697,0.5992008724071995,0.5,0.875,0.5,2,8,0.75,"{'alpha': 0.5, 'colsample_bytree': 0.875, 'lambda': 0.5, 'max_depth': 2, 'min_child_weight': 8, 'subsample': 0.75}",631,0.677499195450142,0.6052403932783312,0.48742625417640517,0.6235611384569086,0.6022773806742105,0.012507684884645452,0.0003161227031285424,0.06207021177579345
grid search,3.2789592266082765,0.01694173812866211,0.6036456357659257,0.5,0.875,0.5,2,8,0.875,"{'alpha': 0.5, 'colsample_bytree': 0.875, 'lambda': 0.5, 'max_depth': 2, 'min_child_weight': 8, 'subsample': 0.875}",532,0.6933682227025033,0.6129710212880762,0.480503364511244,0.6272244609119175,0.6041611094158872,0.011909915444071622,0.0003292328849167994,0.06907582949171025
grid search,7.811473083496094,0.034117698669433594,0.6438309828896559,0.5,0.875,0.5,5,2,0.625,"{'alpha': 0.5, 'colsample_bytree': 0.875, 'lambda': 0.5, 'max_depth': 5, 'min_child_weight': 2, 'subsample': 0.625}",217,0.6947896244830924,0.6466737895761926,0.6050885766700531,0.6179117234243833,0.6546912002945577,0.030558786977497667,0.0008075198347157218,0.03129086472406895
