mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_colsample_bytree,param_lambda,param_max_depth,param_min_child_weight,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,experiment_name
5.822839069366455,0.025299214336473908,0.03147211074829102,0.00097330863296752,0.25,0.75,0.5,5,8,0.875,"{'alpha': 0.25, 'colsample_bytree': 0.75, 'lambda': 0.5, 'max_depth': 5, 'min_child_weight': 8, 'subsample': 0.875}",0.7033758292179408,0.6394312015771728,0.5688399910691934,0.6562683692182811,0.6593758234437527,0.6454582429052682,0.04375314028688944,145,grid search
10.974505853652953,0.07554472910886244,0.07275834083557128,0.002288081709215286,0.25,0.75,0.5,8,2,0.625,"{'alpha': 0.25, 'colsample_bytree': 0.75, 'lambda': 0.5, 'max_depth': 8, 'min_child_weight': 2, 'subsample': 0.625}",0.6630448960870773,0.6061460358710964,0.600677015700136,0.6039283236012394,0.6090264901905782,0.6165645522900254,0.023400334691833485,478,grid search
10.391079330444336,0.06307794614383781,0.07302713394165039,0.001990840049054274,0.25,0.75,0.5,8,2,0.75,"{'alpha': 0.25, 'colsample_bytree': 0.75, 'lambda': 0.5, 'max_depth': 8, 'min_child_weight': 2, 'subsample': 0.75}",0.6892579004979316,0.612956927271127,0.5882651008012714,0.6382126448160615,0.6184630796535304,0.6294311306079845,0.03389010744929014,433,grid search
9.937425470352172,0.04906926082750866,0.07427849769592285,0.0031629592685239825,0.25,0.75,0.5,8,2,0.875,"{'alpha': 0.25, 'colsample_bytree': 0.75, 'lambda': 0.5, 'max_depth': 8, 'min_child_weight': 2, 'subsample': 0.875}",0.6833108158009347,0.6144769275964425,0.6121432477218629,0.6046337598672671,0.6392435635029821,0.6307616628978978,0.02873277366696432,424,grid search
10.578779315948486,0.023909229667332978,0.0537015438079834,0.0006357274575715731,0.25,0.75,0.5,8,5,0.625,"{'alpha': 0.25, 'colsample_bytree': 0.75, 'lambda': 0.5, 'max_depth': 8, 'min_child_weight': 5, 'subsample': 0.625}",0.6924687189604957,0.6154498441227756,0.6032270012613848,0.6568772294664813,0.6389528424069939,0.6413951272436262,0.031572569019770944,271,grid search
9.95395622253418,0.047802659920268414,0.05842137336730957,0.0030282404004885084,0.25,0.75,0.5,8,5,0.75,"{'alpha': 0.25, 'colsample_bytree': 0.75, 'lambda': 0.5, 'max_depth': 8, 'min_child_weight': 5, 'subsample': 0.75}",0.6990933750968885,0.6301896054850672,0.6006097986756069,0.6424001784600634,0.6511411261863043,0.644686816780786,0.03212448621507408,172,grid search
9.452662992477418,0.04566162718578934,0.05765299797058106,0.0005475902797373632,0.25,0.75,0.5,8,5,0.875,"{'alpha': 0.25, 'colsample_bytree': 0.75, 'lambda': 0.5, 'max_depth': 8, 'min_child_weight': 5, 'subsample': 0.875}",0.7040859239604031,0.6221471100476825,0.594518602025524,0.6314659365846604,0.6525735000136927,0.6409582145263926,0.036662299864572666,289,grid search
10.3801700592041,0.055163686868025474,0.05185389518737793,0.0016622262373457684,0.25,0.75,0.5,8,8,0.625,"{'alpha': 0.25, 'colsample_bytree': 0.75, 'lambda': 0.5, 'max_depth': 8, 'min_child_weight': 8, 'subsample': 0.625}",0.7039603058969266,0.6456818148658303,0.584975689592041,0.6721992597207479,0.6433812931591859,0.6500396726469464,0.03923041886641725,37,grid search
9.749917030334473,0.055562736967637284,0.05291881561279297,0.0023238174289203135,0.25,0.75,0.5,8,8,0.75,"{'alpha': 0.25, 'colsample_bytree': 0.75, 'lambda': 0.5, 'max_depth': 8, 'min_child_weight': 8, 'subsample': 0.75}",0.6949413863310063,0.6346672437566918,0.5827127639973063,0.6752130168263457,0.6418638228801271,0.6458796467582955,0.03846921051875402,136,grid search
9.195313024520875,0.09244285580185652,0.05399823188781738,0.0022991021760453553,0.25,0.75,0.5,8,8,0.875,"{'alpha': 0.25, 'colsample_bytree': 0.75, 'lambda': 0.5, 'max_depth': 8, 'min_child_weight': 8, 'subsample': 0.875}",0.709119206221434,0.6342065551933349,0.5867189848087284,0.6742193094012757,0.6387646541972314,0.6486057419644009,0.04111468957096699,73,grid search
3.089682769775391,0.012788016356298679,0.015996932983398438,0.000345325127585388,0.25,0.75,0.75,2,2,0.625,"{'alpha': 0.25, 'colsample_bytree': 0.75, 'lambda': 0.75, 'max_depth': 2, 'min_child_weight': 2, 'subsample': 0.625}",0.6685399671346586,0.6033538778798955,0.5000719121138346,0.6343746128712604,0.6147517862453853,0.6042184312490069,0.05657711858464355,514,grid search
2.9459421634674072,0.008025154584359899,0.016474056243896484,0.00033794991837637076,0.25,0.75,0.75,2,2,0.75,"{'alpha': 0.25, 'colsample_bytree': 0.75, 'lambda': 0.75, 'max_depth': 2, 'min_child_weight': 2, 'subsample': 0.75}",0.6604471266996645,0.5985720563149117,0.49003247092991087,0.6389005312744571,0.6103988906512996,0.5996702151740487,0.05893996279138551,622,grid search
2.8085585117340086,0.025596964769290242,0.016776418685913085,0.0005047255796278382,0.25,0.75,0.75,2,2,0.875,"{'alpha': 0.25, 'colsample_bytree': 0.75, 'lambda': 0.75, 'max_depth': 2, 'min_child_weight': 2, 'subsample': 0.875}",0.6663378049360076,0.6134231420882948,0.48427643894265393,0.6371613529267395,0.6103799018572547,0.6023157281501901,0.062345365859264416,568,grid search
3.157398319244385,0.025007972940902245,0.016133642196655272,0.0010205827538551984,0.25,0.75,0.75,2,5,0.625,"{'alpha': 0.25, 'colsample_bytree': 0.75, 'lambda': 0.75, 'max_depth': 2, 'min_child_weight': 5, 'subsample': 0.625}",0.667962190985018,0.6057553462004219,0.49552061249657586,0.6302739437813696,0.6190429489919287,0.6037110084910629,0.05792790948194912,523,grid search
2.944157934188843,0.009741654231357076,0.01645340919494629,0.0004326699769994288,0.25,0.75,0.75,2,5,0.75,"{'alpha': 0.25, 'colsample_bytree': 0.75, 'lambda': 0.75, 'max_depth': 2, 'min_child_weight': 5, 'subsample': 0.75}",0.6737564508072689,0.6006420723342889,0.48868006765621574,0.6406747755708867,0.60955524021665,0.6026617213170621,0.06251858893334623,559,grid search
2.7997490882873537,0.018495565767420962,0.017310047149658205,0.0015176309246129928,0.25,0.75,0.75,2,5,0.875,"{'alpha': 0.25, 'colsample_bytree': 0.75, 'lambda': 0.75, 'max_depth': 2, 'min_child_weight': 5, 'subsample': 0.875}",0.6751125792009984,0.6085237617321575,0.4728575797155278,0.6327306890101894,0.6105245811456183,0.5999498381608983,0.06791435979880565,613,grid search
3.0493038177490233,0.011739908755075218,0.01582756042480469,0.00030208627899726943,0.25,0.75,0.75,2,8,0.625,"{'alpha': 0.25, 'colsample_bytree': 0.75, 'lambda': 0.75, 'max_depth': 2, 'min_child_weight': 8, 'subsample': 0.625}",0.6725481709661605,0.6013803886232948,0.48996697919187815,0.6322488226485359,0.6219769510529364,0.6036242624965612,0.061367262930698045,541,grid search
2.8728766441345215,0.016797925435666727,0.01594510078430176,0.00023603186943169056,0.25,0.75,0.75,2,8,0.75,"{'alpha': 0.25, 'colsample_bytree': 0.75, 'lambda': 0.75, 'max_depth': 2, 'min_child_weight': 8, 'subsample': 0.75}",0.670940556463099,0.6018090054943765,0.4821274894848451,0.6341775994514922,0.6111499619954381,0.6000409225778502,0.06359588881491884,604,grid search
2.726637840270996,0.0314922018285929,0.016088056564331054,0.0002062004759737194,0.25,0.75,0.75,2,8,0.875,"{'alpha': 0.25, 'colsample_bytree': 0.75, 'lambda': 0.75, 'max_depth': 2, 'min_child_weight': 8, 'subsample': 0.875}",0.6780346267763886,0.6135670528693069,0.4862546532732692,0.6284901353140316,0.5989538646331733,0.601060066573234,0.0632750113479123,586,grid search
6.592640542984009,0.03820912428848229,0.0328364372253418,0.0005022322313697369,0.25,0.75,0.75,5,2,0.625,"{'alpha': 0.25, 'colsample_bytree': 0.75, 'lambda': 0.75, 'max_depth': 5, 'min_child_weight': 2, 'subsample': 0.625}",0.6995728002489382,0.6321475987788516,0.5889408988985141,0.6262919551293878,0.651569587763841,0.6397045681639065,0.03616335160098021,307,grid search
6.174119853973389,0.01599205070508271,0.03240561485290527,0.0008710659902646785,0.25,0.75,0.75,5,2,0.75,"{'alpha': 0.25, 'colsample_bytree': 0.75, 'lambda': 0.75, 'max_depth': 5, 'min_child_weight': 2, 'subsample': 0.75}",0.7105223616172663,0.6372146661987771,0.5838535839315271,0.6338170552733902,0.6538832582360925,0.6438581850514107,0.04071885881279702,208,grid search
5.848286056518555,0.024617353032405608,0.032831859588623044,0.000607503253827672,0.25,0.75,0.75,5,2,0.875,"{'alpha': 0.25, 'colsample_bytree': 0.75, 'lambda': 0.75, 'max_depth': 5, 'min_child_weight': 2, 'subsample': 0.875}",0.6980488376162233,0.6255846099167683,0.5838426249553942,0.6120647851817863,0.6492753128096969,0.6337632340959738,0.038478677736367865,370,grid search
6.437758827209473,0.029169479890660877,0.03148374557495117,0.0005056514777798052,0.25,0.75,0.75,5,5,0.625,"{'alpha': 0.25, 'colsample_bytree': 0.75, 'lambda': 0.75, 'max_depth': 5, 'min_child_weight': 5, 'subsample': 0.625}",0.6944402065918422,0.6398649838232655,0.5800783745217315,0.6408508920984066,0.6553276146358771,0.6421124143342245,0.03679049833660919,253,grid search
6.07524094581604,0.032748805913030726,0.032007026672363284,0.0007079212584390804,0.25,0.75,0.75,5,5,0.75,"{'alpha': 0.25, 'colsample_bytree': 0.75, 'lambda': 0.75, 'max_depth': 5, 'min_child_weight': 5, 'subsample': 0.75}",0.7018573413027576,0.6432324657943886,0.5842956197203146,0.6565747723304953,0.650792077273452,0.6473504552842816,0.0375787267899122,91,grid search
5.722525310516358,0.024648056008694758,0.031417036056518556,0.0006920886791703923,0.25,0.75,0.75,5,5,0.875,"{'alpha': 0.25, 'colsample_bytree': 0.75, 'lambda': 0.75, 'max_depth': 5, 'min_child_weight': 5, 'subsample': 0.875}",0.7135302866579005,0.6494943921099514,0.5727984543834126,0.6335938002614381,0.6619627660736992,0.6462759398972804,0.04547385985709992,109,grid search
6.413032388687133,0.030483848280056392,0.030469655990600586,0.0005400677736000151,0.25,0.75,0.75,5,8,0.625,"{'alpha': 0.25, 'colsample_bytree': 0.75, 'lambda': 0.75, 'max_depth': 5, 'min_child_weight': 8, 'subsample': 0.625}",0.6982498237252448,0.6632342557559636,0.5672364266267855,0.667643856737704,0.6575821998497908,0.6507893125390977,0.04408782248230414,28,grid search
6.016377925872803,0.022184104368868834,0.030628490447998046,0.0007117051913850427,0.25,0.75,0.75,5,8,0.75,"{'alpha': 0.25, 'colsample_bytree': 0.75, 'lambda': 0.75, 'max_depth': 5, 'min_child_weight': 8, 'subsample': 0.75}",0.7142333132132671,0.6382725759635919,0.5710395824188254,0.6789758627926021,0.6576589262555289,0.6520360521287631,0.04769849217760454,10,grid search
5.669746351242066,0.03791909204501734,0.03204474449157715,0.0017967931048645408,0.25,0.75,0.75,5,8,0.875,"{'alpha': 0.25, 'colsample_bytree': 0.75, 'lambda': 0.75, 'max_depth': 5, 'min_child_weight': 8, 'subsample': 0.875}",0.7033758292179408,0.6394312015771728,0.5688399910691934,0.6562683692182811,0.6593758234437527,0.6454582429052682,0.04375314028688944,145,grid search
10.832886362075806,0.061708407125343534,0.07106399536132812,0.000932516442504759,0.25,0.75,0.75,8,2,0.625,"{'alpha': 0.25, 'colsample_bytree': 0.75, 'lambda': 0.75, 'max_depth': 8, 'min_child_weight': 2, 'subsample': 0.625}",0.6630448960870773,0.6061460358710964,0.600677015700136,0.6039283236012394,0.6090264901905782,0.6165645522900254,0.023400334691833485,478,grid search
10.295292282104493,0.040881724381308854,0.07264623641967774,0.003321374093493497,0.25,0.75,0.75,8,2,0.75,"{'alpha': 0.25, 'colsample_bytree': 0.75, 'lambda': 0.75, 'max_depth': 8, 'min_child_weight': 2, 'subsample': 0.75}",0.6892579004979316,0.612956927271127,0.5882651008012714,0.6382126448160615,0.6184630796535304,0.6294311306079845,0.03389010744929014,433,grid search
9.837195205688477,0.03067732094009958,0.07357993125915527,0.0021354508499398395,0.25,0.75,0.75,8,2,0.875,"{'alpha': 0.25, 'colsample_bytree': 0.75, 'lambda': 0.75, 'max_depth': 8, 'min_child_weight': 2, 'subsample': 0.875}",0.6833108158009347,0.6144769275964425,0.6121432477218629,0.6046337598672671,0.6392435635029821,0.6307616628978978,0.02873277366696432,424,grid search
10.493070602416992,0.028600918004404043,0.055260753631591795,0.0023270158420224387,0.25,0.75,0.75,8,5,0.625,"{'alpha': 0.25, 'colsample_bytree': 0.75, 'lambda': 0.75, 'max_depth': 8, 'min_child_weight': 5, 'subsample': 0.625}",0.6924687189604957,0.6154498441227756,0.6032270012613848,0.6568772294664813,0.6389528424069939,0.6413951272436262,0.031572569019770944,271,grid search
9.909007692337036,0.057940946420980556,0.0565742015838623,0.0030621658575181493,0.25,0.75,0.75,8,5,0.75,"{'alpha': 0.25, 'colsample_bytree': 0.75, 'lambda': 0.75, 'max_depth': 8, 'min_child_weight': 5, 'subsample': 0.75}",0.6990933750968885,0.6301896054850672,0.6006097986756069,0.6424001784600634,0.6511411261863043,0.644686816780786,0.03212448621507408,172,grid search
9.470174646377563,0.09236626680602077,0.05692124366760254,0.0019393410934369676,0.25,0.75,0.75,8,5,0.875,"{'alpha': 0.25, 'colsample_bytree': 0.75, 'lambda': 0.75, 'max_depth': 8, 'min_child_weight': 5, 'subsample': 0.875}",0.7040859239604031,0.6221471100476825,0.594518602025524,0.6314659365846604,0.6525735000136927,0.6409582145263926,0.036662299864572666,289,grid search
10.366380596160889,0.05446364578722981,0.05244345664978027,0.0008116616357198048,0.25,0.75,0.75,8,8,0.625,"{'alpha': 0.25, 'colsample_bytree': 0.75, 'lambda': 0.75, 'max_depth': 8, 'min_child_weight': 8, 'subsample': 0.625}",0.7039603058969266,0.6456818148658303,0.584975689592041,0.6721992597207479,0.6433812931591859,0.6500396726469464,0.03923041886641725,37,grid search
9.68681778907776,0.029673112331481958,0.05148558616638184,0.0012862377932095568,0.25,0.75,0.75,8,8,0.75,"{'alpha': 0.25, 'colsample_bytree': 0.75, 'lambda': 0.75, 'max_depth': 8, 'min_child_weight': 8, 'subsample': 0.75}",0.6949413863310063,0.6346672437566918,0.5827127639973063,0.6752130168263457,0.6418638228801271,0.6458796467582955,0.03846921051875402,136,grid search
9.194057989120484,0.073599634348162,0.05125608444213867,0.0014865951260134246,0.25,0.75,0.75,8,8,0.875,"{'alpha': 0.25, 'colsample_bytree': 0.75, 'lambda': 0.75, 'max_depth': 8, 'min_child_weight': 8, 'subsample': 0.875}",0.709119206221434,0.6342065551933349,0.5867189848087284,0.6742193094012757,0.6387646541972314,0.6486057419644009,0.04111468957096699,73,grid search
3.4160954475402834,0.013418166162410563,0.016082286834716797,0.000744572099513127,0.25,0.875,0.25,2,2,0.625,"{'alpha': 0.25, 'colsample_bytree': 0.875, 'lambda': 0.25, 'max_depth': 2, 'min_child_weight': 2, 'subsample': 0.625}",0.6816109682469065,0.6095987392674487,0.497290476934497,0.6324728550542134,0.6094811594111809,0.6060908397828493,0.060432804195925914,487,grid search
3.2197614192962645,0.019313707573314277,0.016345691680908204,0.000385802293912738,0.25,0.875,0.25,2,2,0.75,"{'alpha': 0.25, 'colsample_bytree': 0.875, 'lambda': 0.25, 'max_depth': 2, 'min_child_weight': 2, 'subsample': 0.75}",0.6679508049748072,0.6011998784197841,0.49547518570672455,0.6252843200711633,0.6036989823753045,0.5987218343095566,0.056901668134428145,640,grid search
3.0587525367736816,0.027782427142168473,0.016505908966064454,0.00045763449535063643,0.25,0.875,0.25,2,2,0.875,"{'alpha': 0.25, 'colsample_bytree': 0.875, 'lambda': 0.25, 'max_depth': 2, 'min_child_weight': 2, 'subsample': 0.875}",0.6830676774572957,0.6122330982411412,0.4935220476472938,0.6302654210532925,0.6025572065849845,0.6043290901968016,0.061993986765400154,505,grid search
3.4253912925720216,0.0043357070472710875,0.01602778434753418,0.00045597992003580147,0.25,0.875,0.25,2,5,0.625,"{'alpha': 0.25, 'colsample_bytree': 0.875, 'lambda': 0.25, 'max_depth': 2, 'min_child_weight': 5, 'subsample': 0.625}",0.68493995345838,0.6070110078934562,0.48422447807626623,0.6330643640531021,0.6171277475214165,0.6052735102005242,0.0662049601738799,496,grid search
3.231308126449585,0.016669589254286958,0.016223764419555663,0.0003976731447979631,0.25,0.875,0.25,2,5,0.75,"{'alpha': 0.25, 'colsample_bytree': 0.875, 'lambda': 0.25, 'max_depth': 2, 'min_child_weight': 5, 'subsample': 0.75}",0.6827014223713377,0.6097772007069158,0.4934427626151269,0.6260984969114417,0.6053119495041301,0.6034663664217904,0.06154483507610089,550,grid search
3.0519015789031982,0.014391092773811981,0.0170773983001709,0.0010001773844940463,0.25,0.875,0.25,2,5,0.875,"{'alpha': 0.25, 'colsample_bytree': 0.875, 'lambda': 0.25, 'max_depth': 2, 'min_child_weight': 5, 'subsample': 0.875}",0.6964816116177881,0.6005110430470245,0.4849339373159246,0.6308986760626274,0.5934629714270274,0.6012576478940784,0.06861299273583221,577,grid search
3.392905759811401,0.00882190796700281,0.01597418785095215,0.0002676265956507707,0.25,0.875,0.25,2,8,0.625,"{'alpha': 0.25, 'colsample_bytree': 0.875, 'lambda': 0.25, 'max_depth': 2, 'min_child_weight': 8, 'subsample': 0.625}",0.6792779283998149,0.6113371105712522,0.47904708356058734,0.6207691661946368,0.6132336031272987,0.6007329783707179,0.06579806719404775,595,grid search
3.2677255153656004,0.04284825410141515,0.01638188362121582,0.00021790245656813114,0.25,0.875,0.25,2,8,0.75,"{'alpha': 0.25, 'colsample_bytree': 0.875, 'lambda': 0.25, 'max_depth': 2, 'min_child_weight': 8, 'subsample': 0.75}",0.677499195450142,0.6052403932783312,0.48742625417640517,0.6235611384569086,0.6022773806742105,0.5992008724071995,0.06207021177579345,631,grid search
3.020001173019409,0.00948709436057965,0.016759586334228516,0.00029809795968436094,0.25,0.875,0.25,2,8,0.875,"{'alpha': 0.25, 'colsample_bytree': 0.875, 'lambda': 0.25, 'max_depth': 2, 'min_child_weight': 8, 'subsample': 0.875}",0.6933682227025033,0.6129710212880762,0.480503364511244,0.6272244609119175,0.6041611094158872,0.6036456357659257,0.06907582949171025,532,grid search
7.483152246475219,0.01378674811628213,0.033211040496826175,0.0008459574783418824,0.25,0.875,0.25,5,2,0.625,"{'alpha': 0.25, 'colsample_bytree': 0.875, 'lambda': 0.25, 'max_depth': 5, 'min_child_weight': 2, 'subsample': 0.625}",0.6947896244830924,0.6466737895761926,0.6050885766700531,0.6179117234243833,0.6546912002945577,0.6438309828896559,0.03129086472406895,217,grid search
7.03252067565918,0.047798643919714105,0.033352899551391604,0.0008140552932111492,0.25,0.875,0.25,5,2,0.75,"{'alpha': 0.25, 'colsample_bytree': 0.875, 'lambda': 0.25, 'max_depth': 5, 'min_child_weight': 2, 'subsample': 0.75}",0.7225331673407734,0.6214122412976153,0.6055857290634813,0.6159327211328154,0.6529359834439317,0.6436799684557235,0.04247454124420231,226,grid search
6.598477554321289,0.032290798328792496,0.03291134834289551,0.0006257079174850253,0.25,0.875,0.25,5,2,0.875,"{'alpha': 0.25, 'colsample_bytree': 0.875, 'lambda': 0.25, 'max_depth': 5, 'min_child_weight': 2, 'subsample': 0.875}",0.701576731296048,0.6367127995716779,0.5681540592036392,0.6317144209736996,0.6461453062477567,0.6368606634585643,0.04247699888587627,343,grid search
7.38883490562439,0.0202746665458222,0.03144264221191406,0.0005927062475721425,0.25,0.875,0.25,5,5,0.625,"{'alpha': 0.25, 'colsample_bytree': 0.875, 'lambda': 0.25, 'max_depth': 5, 'min_child_weight': 5, 'subsample': 0.625}",0.6839231982703402,0.6351296073150766,0.5782539815685359,0.6587349068103284,0.665715049278546,0.6443513486485655,0.03655989108469157,199,grid search
6.93782958984375,0.022490775487765007,0.03281822204589844,0.001197709590309244,0.25,0.875,0.25,5,5,0.75,"{'alpha': 0.25, 'colsample_bytree': 0.875, 'lambda': 0.25, 'max_depth': 5, 'min_child_weight': 5, 'subsample': 0.75}",0.6989072401637832,0.6308072294410401,0.5826200746976848,0.6621741875347312,0.660934669442386,0.6470886802559251,0.038796221054624054,100,grid search
6.530970239639283,0.039139607173864936,0.03202390670776367,0.0010558594545304657,0.25,0.875,0.25,5,5,0.875,"{'alpha': 0.25, 'colsample_bytree': 0.875, 'lambda': 0.25, 'max_depth': 5, 'min_child_weight': 5, 'subsample': 0.875}",0.7234348896999727,0.6365665441882946,0.5721998224877654,0.6401371337919135,0.6702914812287488,0.648525974279339,0.04924259327532792,82,grid search
7.346697664260864,0.041796588806367385,0.03055119514465332,0.0008890810839568866,0.25,0.875,0.25,5,8,0.625,"{'alpha': 0.25, 'colsample_bytree': 0.875, 'lambda': 0.25, 'max_depth': 5, 'min_child_weight': 8, 'subsample': 0.625}",0.696264144243808,0.6415111929884173,0.5866830906717357,0.6527387018189332,0.6472588167425111,0.6448911892930811,0.03494560554085141,163,grid search
6.896744108200073,0.06730809119740142,0.030652952194213868,0.0005091901167547788,0.25,0.875,0.25,5,8,0.75,"{'alpha': 0.25, 'colsample_bytree': 0.875, 'lambda': 0.25, 'max_depth': 5, 'min_child_weight': 8, 'subsample': 0.75}",0.7115127747737378,0.6317047823577899,0.5688216896962576,0.6727512363577867,0.6584428879721886,0.6486466742315521,0.047514625480271216,64,grid search
6.499921274185181,0.05512817077762516,0.031381082534790036,0.0005325248427135893,0.25,0.875,0.25,5,8,0.875,"{'alpha': 0.25, 'colsample_bytree': 0.875, 'lambda': 0.25, 'max_depth': 5, 'min_child_weight': 8, 'subsample': 0.875}",0.7183696550249604,0.6406994398976367,0.5695742724458649,0.6600016923299497,0.6555561668349588,0.6488402453066741,0.04765162638080498,55,grid search
12.300174713134766,0.05129746227768615,0.0748755931854248,0.0012403667127640012,0.25,0.875,0.25,8,2,0.625,"{'alpha': 0.25, 'colsample_bytree': 0.875, 'lambda': 0.25, 'max_depth': 8, 'min_child_weight': 2, 'subsample': 0.625}",0.6788218059604179,0.6052510725363436,0.6007790351311924,0.6013319992296603,0.6493806765834959,0.627112917888222,0.031640896362472505,451,grid search
11.657523679733277,0.06166583992911468,0.07381815910339355,0.0038590124193368033,0.25,0.875,0.25,8,2,0.75,"{'alpha': 0.25, 'colsample_bytree': 0.875, 'lambda': 0.25, 'max_depth': 8, 'min_child_weight': 2, 'subsample': 0.75}",0.707358682686587,0.6039601564080476,0.603221733800055,0.6023101224551093,0.6586735878212502,0.6351048566342098,0.04204312293987526,361,grid search
11.107134675979614,0.06963055457201205,0.07415285110473632,0.0025274079849732047,0.25,0.875,0.25,8,2,0.875,"{'alpha': 0.25, 'colsample_bytree': 0.875, 'lambda': 0.25, 'max_depth': 8, 'min_child_weight': 2, 'subsample': 0.875}",0.6984256715404494,0.6275733104877126,0.6025949001806037,0.6028344532586418,0.6247507768535743,0.6312358224641963,0.03520478896810608,415,grid search
11.84118070602417,0.0627584373093208,0.0556086540222168,0.002482595588231682,0.25,0.875,0.25,8,5,0.625,"{'alpha': 0.25, 'colsample_bytree': 0.875, 'lambda': 0.25, 'max_depth': 8, 'min_child_weight': 5, 'subsample': 0.625}",0.6961856809333271,0.6268909749201734,0.594594684437505,0.6424891666340706,0.6451399264126293,0.641060086667541,0.03291600169267476,280,grid search
11.194350528717042,0.07742204692965435,0.055432701110839845,0.0013534554886169847,0.25,0.875,0.25,8,5,0.75,"{'alpha': 0.25, 'colsample_bytree': 0.875, 'lambda': 0.25, 'max_depth': 8, 'min_child_weight': 5, 'subsample': 0.75}",0.6953665282040999,0.6220473531658581,0.5790501163010814,0.6213139902781843,0.6473012112063503,0.6330158398311148,0.03810832054740496,388,grid search
10.586656856536866,0.09878350003655804,0.05901203155517578,0.0017886226420538783,0.25,0.875,0.25,8,5,0.875,"{'alpha': 0.25, 'colsample_bytree': 0.875, 'lambda': 0.25, 'max_depth': 8, 'min_child_weight': 5, 'subsample': 0.875}",0.685726346599645,0.6317391812951874,0.5890457186878257,0.6009819119674518,0.6502331486460433,0.6315452614392306,0.03471366931725237,406,grid search
11.582950162887574,0.03376264805924093,0.051684093475341794,0.0011818079773575963,0.25,0.875,0.25,8,8,0.625,"{'alpha': 0.25, 'colsample_bytree': 0.875, 'lambda': 0.25, 'max_depth': 8, 'min_child_weight': 8, 'subsample': 0.625}",0.6915830623966148,0.6415331458033378,0.5836936767203654,0.6518147268463037,0.6399939740584749,0.6417237171650194,0.03452041919206051,262,grid search
10.904289150238037,0.050059796878194444,0.05329742431640625,0.001201961180195703,0.25,0.875,0.25,8,8,0.75,"{'alpha': 0.25, 'colsample_bytree': 0.875, 'lambda': 0.25, 'max_depth': 8, 'min_child_weight': 8, 'subsample': 0.75}",0.6893998519210199,0.6338274945286324,0.5726214010479828,0.6629179639789786,0.6438733569098292,0.6405280136772886,0.0388771469241898,298,grid search
10.304823207855225,0.08078061740680616,0.053674840927124025,0.0012263367396312113,0.25,0.875,0.25,8,8,0.875,"{'alpha': 0.25, 'colsample_bytree': 0.875, 'lambda': 0.25, 'max_depth': 8, 'min_child_weight': 8, 'subsample': 0.875}",0.7063670982441836,0.6318653212732408,0.5887284723484925,0.6759750299713501,0.6279495728158362,0.6461770989306206,0.040861148040227675,127,grid search
3.4157855033874513,0.012388067447604062,0.015914726257324218,0.0005342104684553393,0.25,0.875,0.5,2,2,0.625,"{'alpha': 0.25, 'colsample_bytree': 0.875, 'lambda': 0.5, 'max_depth': 2, 'min_child_weight': 2, 'subsample': 0.625}",0.6816109682469065,0.6095987392674487,0.497290476934497,0.6324728550542134,0.6094811594111809,0.6060908397828493,0.060432804195925914,487,grid search
3.230687141418457,0.024874581687775007,0.016374492645263673,0.00040555463123315746,0.25,0.875,0.5,2,2,0.75,"{'alpha': 0.25, 'colsample_bytree': 0.875, 'lambda': 0.5, 'max_depth': 2, 'min_child_weight': 2, 'subsample': 0.75}",0.6679508049748072,0.6011998784197841,0.49547518570672455,0.6252843200711633,0.6036989823753045,0.5987218343095566,0.056901668134428145,640,grid search
3.042341184616089,0.028235612539445617,0.017672634124755858,0.002859565373906961,0.25,0.875,0.5,2,2,0.875,"{'alpha': 0.25, 'colsample_bytree': 0.875, 'lambda': 0.5, 'max_depth': 2, 'min_child_weight': 2, 'subsample': 0.875}",0.6830676774572957,0.6122330982411412,0.4935220476472938,0.6302654210532925,0.6025572065849845,0.6043290901968016,0.061993986765400154,505,grid search
3.4136748790740965,0.014155460810414001,0.016394376754760742,0.0013170580079279578,0.25,0.875,0.5,2,5,0.625,"{'alpha': 0.25, 'colsample_bytree': 0.875, 'lambda': 0.5, 'max_depth': 2, 'min_child_weight': 5, 'subsample': 0.625}",0.68493995345838,0.6070110078934562,0.48422447807626623,0.6330643640531021,0.6171277475214165,0.6052735102005242,0.0662049601738799,496,grid search
3.245096445083618,0.03794211437389902,0.016452503204345704,0.0002781820901675706,0.25,0.875,0.5,2,5,0.75,"{'alpha': 0.25, 'colsample_bytree': 0.875, 'lambda': 0.5, 'max_depth': 2, 'min_child_weight': 5, 'subsample': 0.75}",0.6827014223713377,0.6097772007069158,0.4934427626151269,0.6260984969114417,0.6053119495041301,0.6034663664217904,0.06154483507610089,550,grid search
3.0520822525024416,0.02285221147287134,0.016382980346679687,0.00028456275296074484,0.25,0.875,0.5,2,5,0.875,"{'alpha': 0.25, 'colsample_bytree': 0.875, 'lambda': 0.5, 'max_depth': 2, 'min_child_weight': 5, 'subsample': 0.875}",0.6964816116177881,0.6005110430470245,0.4849339373159246,0.6308986760626274,0.5934629714270274,0.6012576478940784,0.06861299273583221,577,grid search
